COORD_1	COORD_2	R_Pearson	ID	p_Value	q_Value
chr3:128207320-128207470	chr3:128369000-128369150	0.451710199377994	GATA2_ENST00000430265.2	2.93335092471285e-05	0.000360383113607578
chr3:128207320-128207470	chr3:128369680-128369830	0.390739230485863	GATA2_ENST00000430265.2	0.00037049094070349	0.00308344073230646
chr3:128207320-128207470	chr3:128370160-128370310	0.140926029048968	GATA2_ENST00000430265.2	0.215417362990972	0.432757658442297
chr3:128207320-128207470	chr3:128372920-128373070	-0.0324205867949991	GATA2_ENST00000430265.2	0.776684755655909	0.87860023452611
chr3:128207320-128207470	chr3:128373900-128374050	0.0666913948974885	GATA2_ENST00000430265.2	0.5592414446539	0.755415145134588
chr3:128207320-128207470	chr3:128384300-128384450	0.0714045870337487	GATA2_ENST00000430265.2	0.531747349482903	0.729738383864835
chr3:128207320-128207470	chr3:128390100-128390250	-0.0162287463326177	GATA2_ENST00000430265.2	0.887115998979862	0.95763986500755
chr3:128207320-128207470	chr3:128393680-128393830	0.00479887268894275	GATA2_ENST00000430265.2	0.966519676884916	0.988948095210947
chr3:128207320-128207470	chr3:128398300-128398450	-0.0102215430022041	GATA2_ENST00000430265.2	0.92875982675319	0.983507895592264
chr3:128207320-128207470	chr3:128399520-128399670	0.437514692811154	GATA2_ENST00000430265.2	5.53186022868235e-05	0.00062053040826089
chr3:128207320-128207470	chr3:128442280-128442430	-0.0428426889822757	GATA2_ENST00000430265.2	0.707737219568507	0.849284663482208
chr3:128207320-128207470	chr3:128444820-128444970	0.308394245734926	GATA2_ENST00000430265.2	0.00569020932647204	0.0277922304918476
chr3:128207320-128207470	chr3:128445620-128445770	-0.180776386646932	GATA2_ENST00000430265.2	0.110861937176855	0.275022882611812
chr3:128207320-128207470	chr3:128449940-128450090	-0.059593833472481	GATA2_ENST00000430265.2	0.601877196018507	0.78403123376032
chr3:128207320-128207470	chr3:128477080-128477230	0.0591260026542909	GATA2_ENST00000430265.2	0.604737269450789	0.78403123376032
chr3:128207320-128207470	chr3:128482900-128483050	0.0733214280152668	GATA2_ENST00000430265.2	0.520760984133788	0.729738383864835
chr3:128207320-128207470	chr3:128489100-128489250	-0.0519720054708473	GATA2_ENST00000430265.2	0.649194135930907	0.812945331645185
chr3:128207320-128207470	chr3:128492480-128492630	0.143904239518258	GATA2_ENST00000430265.2	0.205778480529331	0.421355936321963
chr3:128207320-128207470	chr3:128503260-128503410	-0.00924908677261527	GATA2_ENST00000430265.2	0.935522222764616	0.983507895592264
chr3:128207320-128207470	chr3:128506860-128507010	0.0255076261408911	GATA2_ENST00000430265.2	0.823427064284246	0.907881122159554
chr3:128207320-128207470	chr3:128513320-128513470	-0.330258413043324	GATA2_ENST00000430265.2	0.00295388172295145	0.0163361442485561
chr3:128207320-128207470	chr3:128513960-128514110	-0.15320210075423	GATA2_ENST00000430265.2	0.17767177094828	0.385204343736607
chr3:128207320-128207470	chr3:128523080-128523230	-0.122058920042268	GATA2_ENST00000430265.2	0.283897902231197	0.498269787589447
chr3:128207320-128207470	chr3:128524740-128524890	-0.074871466425636	GATA2_ENST00000430265.2	0.511961553600125	0.729738383864835
chr3:128207320-128207470	chr3:128547560-128547710	0.00642580341379785	GATA2_ENST00000430265.2	0.955179289188864	0.988948095210947
chr3:128207320-128207470	chr3:128548080-128548230	0.2714237310002	GATA2_ENST00000430265.2	0.0155365578917552	0.0616681836318898
chr3:128207320-128207470	chr3:128548900-128549050	0.307764447079259	GATA2_ENST00000430265.2	0.00579465019188978	0.0277922304918476
chr3:128207320-128207470	chr3:128549420-128549570	-0.0408050524074843	GATA2_ENST00000430265.2	0.721053537043581	0.857279863428376
chr3:128207320-128207470	chr3:128556460-128556610	0.0454513816822252	GATA2_ENST00000430265.2	0.690816509837123	0.836763659802713
chr3:128207320-128207470	chr3:128561160-128561310	0.0847182218087484	GATA2_ENST00000430265.2	0.457889884910975	0.678940174178342
chr3:128207320-128207470	chr3:128562020-128562170	0.071529301990765	GATA2_ENST00000430265.2	0.531029060120291	0.729738383864835
chr3:128207320-128207470	chr3:128564740-128564890	0.129641081179838	GATA2_ENST00000430265.2	0.254819147938819	0.462981268790249
chr3:128207320-128207470	chr3:128569180-128569330	0.0822014850952753	GATA2_ENST00000430265.2	0.471403478142051	0.683270209891287
chr3:128207320-128207470	chr3:128578600-128578750	0.0216957364567642	GATA2_ENST00000430265.2	0.849477939430406	0.926795265247517
chr3:128207320-128207470	chr3:128583900-128584050	-0.0569949070004098	GATA2_ENST00000430265.2	0.617840562089815	0.793049079697374
chr3:128207320-128207470	chr3:128584360-128584510	0.0703525382769643	GATA2_ENST00000430265.2	0.537825714533777	0.734174784919124
chr3:128207320-128207470	chr3:128591700-128591850	0.0955487626327541	GATA2_ENST00000430265.2	0.402233873619728	0.644573536608012
chr3:128207320-128207470	chr3:128594500-128594650	0.0260557505718544	GATA2_ENST00000430265.2	0.819696063587249	0.90764628500219
chr3:128207320-128207470	chr3:128597460-128597610	0.0520291413919991	GATA2_ENST00000430265.2	0.648833900383433	0.812945331645185
chr3:128207320-128207470	chr3:128598320-128598470	0.44578762046477	GATA2_ENST00000430265.2	3.83527511882832e-05	0.00044977317302623
chr3:128207320-128207470	chr3:128614800-128614950	0.0135568356030321	GATA2_ENST00000430265.2	0.905607631718089	0.96948866798036
chr3:128207320-128207470	chr3:128669540-128669690	0.0463939533628709	GATA2_ENST00000430265.2	0.684739260994188	0.833314761021229
chr3:128207320-128207470	chr3:128705020-128705170	-0.168608855800924	GATA2_ENST00000430265.2	0.137438294305679	0.324129931681335
chr3:128207320-128207470	chr3:127730160-127730310	0.278372464698171	GATA2_ENST00000487848.1	0.0129878064286178	0.0492772655674028
chr3:128207320-128207470	chr3:127771020-127771170	0.474428089071784	GATA2_ENST00000487848.1	1.00049447568597e-05	0.000198559672866908
chr3:128207320-128207470	chr3:127773340-127773490	-0.339609559405245	GATA2_ENST00000487848.1	0.00219894777091247	0.0123332288020743
chr3:128207320-128207470	chr3:127787040-127787190	-0.0272796646682356	GATA2_ENST00000487848.1	0.811379609121666	0.927490266421954
chr3:128207320-128207470	chr3:127793960-127794110	-0.226221966854629	GATA2_ENST00000487848.1	0.0449923582203084	0.128978093564884
chr3:128207320-128207470	chr3:127794500-127794650	-0.140634169656999	GATA2_ENST00000487848.1	0.216378829221149	0.422922257114063
chr3:128207320-128207470	chr3:127795780-127795930	0.125454688495986	GATA2_ENST00000487848.1	0.270613167902542	0.498701409420398
chr3:128207320-128207470	chr3:127796100-127796250	0.00542865160511568	GATA2_ENST00000487848.1	0.962128943143764	0.977890496612973
chr3:128207320-128207470	chr3:127799260-127799410	-0.295237169677453	GATA2_ENST00000487848.1	0.00825498335221846	0.032269480376854
chr3:128207320-128207470	chr3:127814100-127814250	-0.230778727671497	GATA2_ENST00000487848.1	0.0407345640028928	0.124059631041599
chr3:128207320-128207470	chr3:127837660-127837810	-0.110599203211901	GATA2_ENST00000487848.1	0.331877283650908	0.582478497836288
chr3:128207320-128207470	chr3:127842680-127842830	0.241282582000661	GATA2_ENST00000487848.1	0.0321820831720277	0.102330490850172
chr3:128207320-128207470	chr3:127847240-127847390	0.130969532145495	GATA2_ENST00000487848.1	0.249941408667719	0.4706925798268
chr3:128207320-128207470	chr3:127852560-127852710	-0.135664593595973	GATA2_ENST00000487848.1	0.233216481283745	0.446628469113082
chr3:128207320-128207470	chr3:127864220-127864370	-0.00491813587942174	GATA2_ENST00000487848.1	0.96568810962335	0.977890496612973
chr3:128207320-128207470	chr3:127864680-127864830	-0.0944696806982843	GATA2_ENST00000487848.1	0.407593712036085	0.661378476134025
chr3:128207320-128207470	chr3:127871900-127872050	0.226635472784471	GATA2_ENST00000487848.1	0.0445913925034029	0.128978093564884
chr3:128207320-128207470	chr3:127872740-127872890	-0.0878420813236274	GATA2_ENST00000487848.1	0.441416996901685	0.698684571783036
chr3:128207320-128207470	chr3:127889880-127890030	0.189378367370889	GATA2_ENST00000487848.1	0.094610018790183	0.236984318911332
chr3:128207320-128207470	chr3:127909500-127909650	-0.130303185729262	GATA2_ENST00000487848.1	0.252380013383764	0.471840894587038
chr3:128207320-128207470	chr3:127912640-127912790	0.0915858102942902	GATA2_ENST00000487848.1	0.422121235036773	0.674783532829441
chr3:128207320-128207470	chr3:127914360-127914510	0.155874058817865	GATA2_ENST00000487848.1	0.170139089406492	0.375178504845085
chr3:128207320-128207470	chr3:127926360-127926510	-0.0175838125495271	GATA2_ENST00000487848.1	0.877760263923402	0.959585373272194
chr3:128207320-128207470	chr3:127936700-127936850	-0.148103873568352	GATA2_ENST00000487848.1	0.192714518936231	0.394605919726568
chr3:128207320-128207470	chr3:127945800-127945950	0.453230571729151	GATA2_ENST00000487848.1	2.73606126405728e-05	0.000470602537417852
chr3:128207320-128207470	chr3:127985380-127985530	0.0476922368451607	GATA2_ENST00000487848.1	0.676401273995986	0.870259750426111
chr3:128207320-128207470	chr3:128057720-128057870	0.335297322151591	GATA2_ENST00000487848.1	0.00252237906201446	0.0135577874583277
chr3:128207320-128207470	chr3:128058400-128058550	0.345402780126395	GATA2_ENST00000487848.1	0.00182315942850508	0.0106903439216889
chr3:128207320-128207470	chr3:128058900-128059050	0.110013424241389	GATA2_ENST00000487848.1	0.334460338163408	0.583045724636212
chr3:128207320-128207470	chr3:128062520-128062670	0.349277937818213	GATA2_ENST00000487848.1	0.00160517443994644	0.00986035727395668
chr3:128207320-128207470	chr3:128064140-128064290	0.108933943240563	GATA2_ENST00000487848.1	0.339253602316267	0.587432412064409
chr3:128207320-128207470	chr3:128067620-128067770	0.30182107449604	GATA2_ENST00000487848.1	0.00686677151041586	0.0279596409290974
chr3:128207320-128207470	chr3:128073000-128073150	0.0469367334202854	GATA2_ENST00000487848.1	0.68124870250732	0.870259750426111
chr3:128207320-128207470	chr3:128099680-128099830	0.263101207064788	GATA2_ENST00000487848.1	0.0191469994967132	0.066755755002054
chr3:128207320-128207470	chr3:128102460-128102610	0.356938270147264	GATA2_ENST00000487848.1	0.00124206691356499	0.0080113315924942
chr3:128207320-128207470	chr3:128114440-128114590	-0.0314434016254079	GATA2_ENST00000487848.1	0.783248271089168	0.910261504238762
chr3:128207320-128207470	chr3:128121640-128121790	0.0649048884080328	GATA2_ENST00000487848.1	0.569836793314455	0.780085931654517
chr3:128207320-128207470	chr3:128127580-128127730	0.197512819894744	GATA2_ENST00000487848.1	0.0810226253219111	0.213304462582174
chr3:128207320-128207470	chr3:128129020-128129170	0.342503753007865	GATA2_ENST00000487848.1	0.00200329599625099	0.011485563711839
chr3:128207320-128207470	chr3:128129740-128129890	0.299507930788109	GATA2_ENST00000487848.1	0.00732908359389267	0.0290908241111432
chr3:128207320-128207470	chr3:128130460-128130610	0.239204794314321	GATA2_ENST00000487848.1	0.0337423486688666	0.104885854898405
chr3:128207320-128207470	chr3:128130640-128130790	0.242382132391948	GATA2_ENST00000487848.1	0.0313812263856017	0.101204455093566
chr3:128207320-128207470	chr3:128131500-128131650	0.151493305110997	GATA2_ENST00000487848.1	0.182615067486159	0.386185962388762
chr3:128207320-128207470	chr3:128131900-128132050	0.329843380970241	GATA2_ENST00000487848.1	0.0029922071316489	0.015079517767898
chr3:128207320-128207470	chr3:128132380-128132530	0.4723144039901	GATA2_ENST00000487848.1	1.10941281829209e-05	0.000204448933656685
chr3:128207320-128207470	chr3:128134240-128134390	0.36736123418363	GATA2_ENST00000487848.1	0.000867224291190946	0.00621510742020178
chr3:128207320-128207470	chr3:128134860-128135010	0.371819456215715	GATA2_ENST00000487848.1	0.000740961781971616	0.0054619468499622
chr3:128207320-128207470	chr3:128135360-128135510	0.379931405956308	GATA2_ENST00000487848.1	0.000553274636882929	0.00432560170653926
chr3:128207320-128207470	chr3:128135780-128135930	0.106514239964829	GATA2_ENST00000487848.1	0.350153945989783	0.600940268933156
chr3:128207320-128207470	chr3:128143360-128143510	0.00323186260254476	GATA2_ENST00000487848.1	0.977448698755006	0.981252001084792
chr3:128207320-128207470	chr3:128143620-128143770	0.135029526696866	GATA2_ENST00000487848.1	0.235432061237904	0.446628469113082
chr3:128207320-128207470	chr3:128145480-128145630	0.762309102372237	GATA2_ENST00000487848.1	3.32597161321291e-16	4.29050338104465e-14
chr3:128207320-128207470	chr3:128154140-128154290	0.261574057669422	GATA2_ENST00000487848.1	0.0198822160758397	0.0683948233008887
chr3:128207320-128207470	chr3:128176040-128176190	0.257042129361823	GATA2_ENST00000487848.1	0.0222078725652946	0.073456809254436
chr3:128207320-128207470	chr3:128189540-128189690	0.171917687952833	GATA2_ENST00000487848.1	0.129775907697036	0.304383492598502
chr3:128207320-128207470	chr3:128197500-128197650	0.323468050507103	GATA2_ENST00000487848.1	0.00363947270767831	0.0177166784637925
chr3:128207320-128207470	chr3:128202060-128202210	0.0637791095539801	GATA2_ENST00000487848.1	0.576561368911386	0.782909648311251
chr3:128207320-128207470	chr3:128204000-128204150	0.30763110628171	GATA2_ENST00000487848.1	0.00581697847503788	0.0250130074426629
chr3:128207320-128207470	chr3:128206720-128206870	0.60928751907018	GATA2_ENST00000487848.1	2.54386240380622e-09	1.09386083363668e-07
chr3:128207320-128207470	chr3:128209240-128209390	0.321081269930454	GATA2_ENST00000487848.1	0.00391220071941845	0.0183517779201811
chr3:128207320-128207470	chr3:128209700-128209850	0.258685343913237	GATA2_ENST00000487848.1	0.0213391460940212	0.0714999960033437
chr3:128207320-128207470	chr3:128212180-128212330	0.402044703195953	GATA2_ENST00000487848.1	0.000239951376611197	0.00269162848546473
chr3:128207320-128207470	chr3:128214360-128214510	0.333058571485849	GATA2_ENST00000487848.1	0.00270657975412761	0.0142509709503046
chr3:128207320-128207470	chr3:128215460-128215610	0.32934004968726	GATA2_ENST00000487848.1	0.00303928265089416	0.015079517767898
chr3:128207320-128207470	chr3:128216560-128216710	0.387031240310653	GATA2_ENST00000487848.1	0.000425796726740072	0.00354372759673996
chr3:128207320-128207470	chr3:128222000-128222150	0.071519125277192	GATA2_ENST00000487848.1	0.531087654290288	0.762412276646783
chr3:128207320-128207470	chr3:128223860-128224010	0.104531596833643	GATA2_ENST00000487848.1	0.35924585955496	0.609772577402499
chr3:128207320-128207470	chr3:128224720-128224870	0.13801383560313	GATA2_ENST00000487848.1	0.225146747591453	0.436750833673646
chr3:128207320-128207470	chr3:128251020-128251170	-0.0469048214953102	GATA2_ENST00000487848.1	0.681453740433755	0.870259750426111
chr3:128207320-128207470	chr3:128251880-128252030	0.285517362849202	GATA2_ENST00000487848.1	0.010753268420835	0.0414081082473943
chr3:128207320-128207470	chr3:128256020-128256170	0.0436133350752564	GATA2_ENST00000487848.1	0.70272340651699	0.877866358887859
chr3:128207320-128207470	chr3:128265360-128265510	0.275712149716564	GATA2_ENST00000487848.1	0.0139171847276792	0.0520381689817569
chr3:128207320-128207470	chr3:128266320-128266470	-0.149875738028309	GATA2_ENST00000487848.1	0.187385847370979	0.393053240826932
chr3:128207320-128207470	chr3:128267700-128267850	0.165445379149486	GATA2_ENST00000487848.1	0.145079260027087	0.328337272692881
chr3:128207320-128207470	chr3:128268200-128268350	-0.0139069566156843	GATA2_ENST00000487848.1	0.903181456503882	0.961392993433024
chr3:128207320-128207470	chr3:128273060-128273210	-0.00990180873350068	GATA2_ENST00000487848.1	0.930982704744875	0.976396495220235
chr3:128207320-128207470	chr3:128282100-128282250	-0.0318827349298837	GATA2_ENST00000487848.1	0.780295474436428	0.910261504238762
chr3:128207320-128207470	chr3:128285200-128285350	0.0760378494271448	GATA2_ENST00000487848.1	0.505390613458575	0.762412276646783
chr3:128207320-128207470	chr3:128288700-128288850	-0.0624258586858763	GATA2_ENST00000487848.1	0.584692907533804	0.789794608082312
chr3:128207320-128207470	chr3:128292820-128292970	0.393735679708812	GATA2_ENST00000487848.1	0.00033069573429518	0.00315998146104283
chr3:128207320-128207470	chr3:128296800-128296950	0.240820612079091	GATA2_ENST00000487848.1	0.0325236443787368	0.102330490850172
chr3:128207320-128207470	chr3:128303320-128303470	0.194850482061372	GATA2_ENST00000487848.1	0.0852871659573694	0.222263523404054
chr3:128207320-128207470	chr3:128304240-128304390	0.303363744406749	GATA2_ENST00000487848.1	0.00657291080508346	0.0273517901243796
chr3:128207320-128207470	chr3:128307020-128307170	-0.0355342750178318	GATA2_ENST00000487848.1	0.755876966525916	0.894569987906818
chr3:128207320-128207470	chr3:128309900-128310050	0.206187461978934	GATA2_ENST00000487848.1	0.0682933401570145	0.183538351671977
chr3:128207320-128207470	chr3:128367600-128367750	-0.0363041713731895	GATA2_ENST00000487848.1	0.750758011843669	0.894569987906818
chr3:128207320-128207470	chr3:128369000-128369150	0.451710199377994	GATA2_ENST00000487848.1	2.93335092471285e-05	0.000473002836609947
chr3:128207320-128207470	chr3:128369680-128369830	0.390739230485863	GATA2_ENST00000487848.1	0.00037049094070349	0.00329907857997789
chr3:128207320-128207470	chr3:128370160-128370310	0.140926029048968	GATA2_ENST00000487848.1	0.215417362990972	0.422922257114063
chr3:128207320-128207470	chr3:128372920-128373070	-0.0324205867949991	GATA2_ENST00000487848.1	0.776684755655909	0.910261504238762
chr3:128207320-128207470	chr3:128373900-128374050	0.0666913948974885	GATA2_ENST00000487848.1	0.5592414446539	0.772715247787988
chr3:128207320-128207470	chr3:128384300-128384450	0.0714045870337487	GATA2_ENST00000487848.1	0.531747349482903	0.762412276646783
chr3:128207320-128207470	chr3:128390100-128390250	-0.0162287463326177	GATA2_ENST00000487848.1	0.887115998979862	0.961392993433024
chr3:128207320-128207470	chr3:128393680-128393830	0.00479887268894275	GATA2_ENST00000487848.1	0.966519676884916	0.977890496612973
chr3:128207320-128207470	chr3:128398300-128398450	-0.0102215430022041	GATA2_ENST00000487848.1	0.92875982675319	0.976396495220235
chr3:128207320-128207470	chr3:128399520-128399670	0.437514692811154	GATA2_ENST00000487848.1	5.53186022868235e-05	0.000792899966111137
chr3:128207320-128207470	chr3:128442280-128442430	-0.0428426889822757	GATA2_ENST00000487848.1	0.707737219568507	0.877866358887859
chr3:128207320-128207470	chr3:128444820-128444970	0.308394245734926	GATA2_ENST00000487848.1	0.00569020932647204	0.0250130074426629
chr3:128207320-128207470	chr3:128445620-128445770	-0.180776386646932	GATA2_ENST00000487848.1	0.110861937176855	0.264836849922486
chr3:128207320-128207470	chr3:128449940-128450090	-0.059593833472481	GATA2_ENST00000487848.1	0.601877196018507	0.808405261752869
chr3:128207320-128207470	chr3:128477080-128477230	0.0591260026542909	GATA2_ENST00000487848.1	0.604737269450789	0.808405261752869
chr3:128207320-128207470	chr3:128482900-128483050	0.0733214280152668	GATA2_ENST00000487848.1	0.520760984133788	0.762412276646783
chr3:128207320-128207470	chr3:128489100-128489250	-0.0519720054708473	GATA2_ENST00000487848.1	0.649194135930907	0.841668779247106
chr3:128207320-128207470	chr3:128492480-128492630	0.143904239518258	GATA2_ENST00000487848.1	0.205778480529331	0.408391138281287
chr3:128207320-128207470	chr3:128503260-128503410	-0.00924908677261527	GATA2_ENST00000487848.1	0.935522222764616	0.977185155762231
chr3:128207320-128207470	chr3:128506860-128507010	0.0255076261408911	GATA2_ENST00000487848.1	0.823427064284246	0.927703854084435
chr3:128207320-128207470	chr3:128513320-128513470	-0.330258413043324	GATA2_ENST00000487848.1	0.00295388172295145	0.015079517767898
chr3:128207320-128207470	chr3:128513960-128514110	-0.15320210075423	GATA2_ENST00000487848.1	0.17767177094828	0.381023038056123
chr3:128207320-128207470	chr3:128523080-128523230	-0.122058920042268	GATA2_ENST00000487848.1	0.283897902231197	0.515814498420062
chr3:128207320-128207470	chr3:128524740-128524890	-0.074871466425636	GATA2_ENST00000487848.1	0.511961553600125	0.762412276646783
chr3:128207320-128207470	chr3:128547560-128547710	0.00642580341379785	GATA2_ENST00000487848.1	0.955179289188864	0.977890496612973
chr3:128207320-128207470	chr3:128548080-128548230	0.2714237310002	GATA2_ENST00000487848.1	0.0155365578917552	0.0572633133724691
chr3:128207320-128207470	chr3:128548900-128549050	0.307764447079259	GATA2_ENST00000487848.1	0.00579465019188978	0.0250130074426629
chr3:128207320-128207470	chr3:128549420-128549570	-0.0408050524074843	GATA2_ENST00000487848.1	0.721053537043581	0.881667358091203
chr3:128207320-128207470	chr3:128556460-128556610	0.0454513816822252	GATA2_ENST00000487848.1	0.690816509837123	0.873679703617538
chr3:128207320-128207470	chr3:128561160-128561310	0.0847182218087484	GATA2_ENST00000487848.1	0.457889884910975	0.709023691725259
chr3:128207320-128207470	chr3:128562020-128562170	0.071529301990765	GATA2_ENST00000487848.1	0.531029060120291	0.762412276646783
chr3:128207320-128207470	chr3:128564740-128564890	0.129641081179838	GATA2_ENST00000487848.1	0.254819147938819	0.47297367027493
chr3:128207320-128207470	chr3:128569180-128569330	0.0822014850952753	GATA2_ENST00000487848.1	0.471403478142051	0.723941055718149
chr3:128207320-128207470	chr3:128578600-128578750	0.0216957364567642	GATA2_ENST00000487848.1	0.849477939430406	0.944678053332089
chr3:128207320-128207470	chr3:128583900-128584050	-0.0569949070004098	GATA2_ENST00000487848.1	0.617840562089815	0.813279923567205
chr3:128207320-128207470	chr3:128584360-128584510	0.0703525382769643	GATA2_ENST00000487848.1	0.537825714533777	0.762412276646783
chr3:128207320-128207470	chr3:128591700-128591850	0.0955487626327541	GATA2_ENST00000487848.1	0.402233873619728	0.656812274644873
chr3:128207320-128207470	chr3:128594500-128594650	0.0260557505718544	GATA2_ENST00000487848.1	0.819696063587249	0.927703854084435
chr3:128207320-128207470	chr3:128597460-128597610	0.0520291413919991	GATA2_ENST00000487848.1	0.648833900383433	0.841668779247106
chr3:128207320-128207470	chr3:128598320-128598470	0.44578762046477	GATA2_ENST00000487848.1	3.83527511882832e-05	0.000582059400386886
chr3:128207320-128207470	chr3:128614800-128614950	0.0135568356030321	GATA2_ENST00000487848.1	0.905607631718089	0.961392993433024
chr3:128207320-128207470	chr3:128669540-128669690	0.0463939533628709	GATA2_ENST00000487848.1	0.684739260994188	0.870259750426111
chr3:128207320-128207470	chr3:128705020-128705170	-0.168608855800924	GATA2_ENST00000487848.1	0.137438294305679	0.316598927954153
chr3:128207920-128208070	chr3:127730160-127730310	-0.0156832351898617	GATA2_ENST00000487848.1	0.890886784192831	0.961392993433024
chr3:128207920-128208070	chr3:127771020-127771170	0.5235134063478	GATA2_ENST00000487848.1	7.40218891110358e-07	2.38720592383091e-05
chr3:128207920-128208070	chr3:127773340-127773490	-0.203542787192399	GATA2_ENST00000487848.1	0.0719906923814455	0.191480398292917
chr3:128207920-128208070	chr3:127787040-127787190	0.0729621919869217	GATA2_ENST00000487848.1	0.522811180551467	0.762412276646783
chr3:128207920-128208070	chr3:127793960-127794110	-0.211439274014962	GATA2_ENST00000487848.1	0.0614051043715951	0.166763336082858
chr3:128207920-128208070	chr3:127794500-127794650	0.0665513189620516	GATA2_ENST00000487848.1	0.560068803629278	0.772715247787988
chr3:128207920-128208070	chr3:127795780-127795930	0.192541714653158	GATA2_ENST00000487848.1	0.0891276817851252	0.227684410443765
chr3:128207920-128208070	chr3:127796100-127796250	-0.0416789806943538	GATA2_ENST00000487848.1	0.715331828595931	0.878836246560715
chr3:128207920-128208070	chr3:127799260-127799410	-0.211629317231017	GATA2_ENST00000487848.1	0.061166832695677	0.166763336082858
chr3:128207920-128208070	chr3:127814100-127814250	-0.0719656177715274	GATA2_ENST00000487848.1	0.528519925163279	0.762412276646783
chr3:128207920-128208070	chr3:127837660-127837810	-0.146575042838809	GATA2_ENST00000487848.1	0.197399311983036	0.398072481370145
chr3:128207920-128208070	chr3:127842680-127842830	0.396110769059029	GATA2_ENST00000487848.1	0.000301981434647076	0.00299658500534407
chr3:128207920-128208070	chr3:127847240-127847390	-0.0226133627952551	GATA2_ENST00000487848.1	0.843190922344873	0.941745705476091
chr3:128207920-128208070	chr3:127852560-127852710	0.145036508775649	GATA2_ENST00000487848.1	0.202195772422848	0.404391544845697
chr3:128207920-128208070	chr3:127864220-127864370	-0.0271215686777334	GATA2_ENST00000487848.1	0.812452713997525	0.927490266421954
chr3:128207920-128208070	chr3:127864680-127864830	-0.102220596716935	GATA2_ENST00000487848.1	0.370025256898149	0.619912443374822
chr3:128207920-128208070	chr3:127871900-127872050	0.153717578645159	GATA2_ENST00000487848.1	0.176199924851215	0.381023038056123
chr3:128207920-128208070	chr3:127872740-127872890	0.0146357297136945	GATA2_ENST00000487848.1	0.898134265936227	0.961392993433024
chr3:128207920-128208070	chr3:127889880-127890030	0.321959257666534	GATA2_ENST00000487848.1	0.00380983039548846	0.0182025230006671
chr3:128207920-128208070	chr3:127909500-127909650	-0.146544631131116	GATA2_ENST00000487848.1	0.197493324090615	0.398072481370145
chr3:128207920-128208070	chr3:127912640-127912790	0.0692691414791682	GATA2_ENST00000487848.1	0.544120732818962	0.767121033154602
chr3:128207920-128208070	chr3:127914360-127914510	0.318749828465086	GATA2_ENST00000487848.1	0.00419602350309882	0.0193316797107053
chr3:128207920-128208070	chr3:127926360-127926510	0.0341381028130068	GATA2_ENST00000487848.1	0.765186671044684	0.901452790545792
chr3:128207920-128208070	chr3:127936700-127936850	-0.149014528073927	GATA2_ENST00000487848.1	0.189962357682724	0.394605919726568
chr3:128207920-128208070	chr3:127945800-127945950	0.629740887471316	GATA2_ENST00000487848.1	5.06003746360785e-10	2.61097933122165e-08
chr3:128207920-128208070	chr3:127985380-127985530	0.266853977758293	GATA2_ENST00000487848.1	0.0174385657808019	0.0624881940478735
chr3:128207920-128208070	chr3:128057720-128057870	-0.0148152557986765	GATA2_ENST00000487848.1	0.89689155224526	0.961392993433024
chr3:128207920-128208070	chr3:128058400-128058550	0.0429561740956087	GATA2_ENST00000487848.1	0.706998100373151	0.877866358887859
chr3:128207920-128208070	chr3:128058900-128059050	0.161263381714894	GATA2_ENST00000487848.1	0.155664300163628	0.349229473410574
chr3:128207920-128208070	chr3:128062520-128062670	0.38395085620058	GATA2_ENST00000487848.1	0.000477379600594751	0.00384887302979518
chr3:128207920-128208070	chr3:128064140-128064290	0.0572138063901419	GATA2_ENST00000487848.1	0.616489031563633	0.813279923567205
chr3:128207920-128208070	chr3:128067620-128067770	0.120254819680851	GATA2_ENST00000487848.1	0.291128961577715	0.525253650958395
chr3:128207920-128208070	chr3:128073000-128073150	0.101312487611867	GATA2_ENST00000487848.1	0.374314379566449	0.623052322117057
chr3:128207920-128208070	chr3:128099680-128099830	0.226568674627984	GATA2_ENST00000487848.1	0.044655964034073	0.128978093564884
chr3:128207920-128208070	chr3:128102460-128102610	0.411659970877518	GATA2_ENST00000487848.1	0.000163798553014776	0.00192091030353692
chr3:128207920-128208070	chr3:128114440-128114590	0.230625203683623	GATA2_ENST00000487848.1	0.0408723590640926	0.124059631041599
chr3:128207920-128208070	chr3:128121640-128121790	0.00204880613990314	GATA2_ENST00000487848.1	0.985702717561151	0.985702717561151
chr3:128207920-128208070	chr3:128127580-128127730	0.309899267315536	GATA2_ENST00000487848.1	0.00544734091873268	0.0246563852111058
chr3:128207920-128208070	chr3:128129020-128129170	0.305855477617922	GATA2_ENST00000487848.1	0.0061216431837819	0.0258915400232087
chr3:128207920-128208070	chr3:128129740-128129890	0.390715231723831	GATA2_ENST00000487848.1	0.000370826662090538	0.00329907857997789
chr3:128207920-128208070	chr3:128130460-128130610	0.362202085025072	GATA2_ENST00000487848.1	0.00103754259014815	0.0070443681120585
chr3:128207920-128208070	chr3:128130640-128130790	0.389131254659276	GATA2_ENST00000487848.1	0.000393611527991206	0.00338505914072437
chr3:128207920-128208070	chr3:128131500-128131650	0.259125896095571	GATA2_ENST00000487848.1	0.0211112300338598	0.0714999960033437
chr3:128207920-128208070	chr3:128131900-128132050	0.218250641800716	GATA2_ENST00000487848.1	0.0533227597592206	0.147927656106225
